	ENTRY	KEGG_disease_name	KEGG_synosyms	ICD-10	header	float	ICD_mid_class	KMN_candidate_IDs	KMN_candidate_Names
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN430	Citrullinemia Type I
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN435	Sulfocysteinuria
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN438	Thymidine Phosphorylase Deficiency
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN439	Tyrosinemia Type III
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN440	Tyrosinemia Type II
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN441	Tyrosinemia Type I
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN444	ALA-Dehydratase-Deficient Porphyria
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN445	Tryptophan Malabsorption
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN446	Tryptophanuria
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN447	Niemann-Pick Disease
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN448	Hartnup Disease
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN451	Histidinuria
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN453	HPRT Deficiency
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN454	Pyrimidine 5'-Nucleotidase Deficiency
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN456	Farber Disease
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN459	Fanconi Syndrome
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN460	Phenylketonuria Type III
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN461	Phenylketonuria Type II
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN462	Phenylketonuria Type I
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN464	Fructose 1,6-diphosphatase Deficiency
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN465	Fructose 1,6-bisphosphate Aldolase A Deficiency
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN470	beta-Enolase Deficiency
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN471	Hawkinsinuria
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN472	Phosphoglycerate Kinase Deficiency
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN473	Phosphoglycerate Dehydrogenase Deficiency
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN474	Phosphoglycerate Mutase Deficiency
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN475	Homocarnosinosis
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN477	Homocystinuria and Methylmalonic Acidemia
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN478	Formiminoglutamic Aciduria
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN479	Myoadenylate Deaminase Deficiency
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN480	Mucolipidoses-III
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN481	Mucolipidoses-II
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN482	Mucopolysaccharidosis IH/S
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN483	Mucopolysaccharidosis IH
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN484	Mucopolysaccharidosis IIIA
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN485	Mucopolysaccharidosis IIIB
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN486	Mucopolysaccharidosis IIIC
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN487	Mucopolysaccharidosis IIID
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN488	Mucopolysaccharidosis II
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN489	Mucopolysaccharidosis IS
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN490	Mucopolysaccharidosis IVA
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN491	Mucopolysaccharidosis IVB
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN492	Mucopolysaccharidosis VII
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN493	Mucopolysaccharidosis VI
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN495	Metabolic Syndrome
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN496	Methionine Malabsorption
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN497	Methylmalonic Acidemia
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN499	Lysinuria
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN500	Lipoamide dehydrogenasee deficieny
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN501	Lipoprotein Lipase Deficiency
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN502	LCAT Deficiency
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN505	Hereditary Xanthinuria
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN506	Hereditary Coproporphyria
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN507	Hereditary Vitamin D-resistant Rickets
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN508	Hereditary Aceruloplasminemia
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN509	Familial Apolipoprotein C-II Deficiency
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN510	Familial Dysbetalipoproteinemia
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN511	Familial Defective ApoB-100
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN512	Familial Hyperalphalipoproteinemia
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN514	Familial Hypertriglyceridemia
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN518	Activation-Induced Cytidine Deaminase Deficiency
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN520	Hepatoerythropoietic porphyria
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN521	Glycogen Storage Disease 0
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN522	Glycogen Storage Disease III
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN523	Glycogen Storage Disease IV
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN524	Glycogen Storage Disease IX
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN525	Glycogen Storage Disease I
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN526	Glycogen Storage Disease VI
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN527	Glycogen Storage Disease XI
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN528	Pseudohypoaldosteronism
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN529	Acute Intermittent Porphyria
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN530	Glycogen Storage Disease II
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN531	Glycogen Storage Disease VII
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN532	Glycogen Storage Disease V
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN533	Primary Lactase Deficiency
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN534	Primary Hypoalphalipoproteinemia
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN535	Classic Cystinuria
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN536	Hyper Lp(a) lipoproteinemia
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN537	Hyperornithinemia-Hyperammonemia-Homocitrullinuria
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN538	Hypercystinuria
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN539	Hyperoxaluria Type II
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN540	Hyperoxaluria Type I
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN541	Hypervalinemia
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN542	Hyperhydroxyprolinemia
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN543	Hyperprolinemia Type II
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN544	Hyperprolinemia Type I
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN547	Hyperleucine-Isoleucinemia
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN548	Hyperuricemia
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN551	Autosomal Recessive Hypercholesterolemia
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN552	Neuronal ceroid-lipofuscinosis
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN553	Erythropoietic Protoporphyria
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN554	Congenital Chloridorrhea
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN555	Congenital Homocystinuria Syndrome
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN556	Congenital Erythropoietic Porphyria
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN557	Polygenic Hypercholesterolemia
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN559	Multiple Carboxylase/Biotinidase Deficiency
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN560	Variegate Porphyria
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN563	Hypouricemia
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN564	Dibasic Aminoaciduria
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN565	Lactate Dehydrogenase Deficiency
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN568	Albinism (oculocutaneous)
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN569	Porphyria Cutanea Tarda
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN570	Nonketotic hyperglycinemia-type I
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN571	Essential Fructosuria
120	H01637	Hypertriglyceridemia	NO_DATA	E78.2	E	78.2	E70-E90	KMN572	Essential pentosuria
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN374	3-Oxothiolase Deficiency
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN375	3-Hydroxy-3-methylglutaric Aciduria
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN376	3-Methylcrotonyl Glycinuria
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN377	3-Methylglutaconic Aciduria Type I
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN378	4-Hydroxybutyric Aciduria
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN379	Beta-mercaptolactate-cysteine disulfiduria
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN381	GM2-ganglioside activator deficiency
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN382	GTP Cyclohydrolase I Deficiency
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN384	PRPP synthetase super-activity
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN385	PRPP synthetase deficiency
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN386	X-Linked Hypophosphatemic Rickets
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN390	ApoA-I Deficiency
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN392	Arginase Deficiency
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN393	Argininosuccinic Acidemia
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN394	alpha-Ketoadipic Acidemia
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN396	alpha1 Antitrypsin Deficiency
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN397	Andersen's Syndrome
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN401	Wolman Disease
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN402	Galactosemia with Uridyl Transferase Deficiency
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN403	Uridine Diphosphate Galactose 4-Epimerase Deficiency
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN404	Ureidopropionase Deficiency
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN405	Urocanic Aciduria
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN408	CPT II Deficiency
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN409	Carnitine Deficiency
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN410	Carnosinase deficiency
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN411	Carbamylphosphate Synthase Deficiency
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN412	Carbinolamine Dehydratase Deficiency
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN416	Glucose-Galactose Malabsorption
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN417	Glucose-Transport Defect
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN419	Glutaric Acidemia Type II
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN420	Glutaric Acidemia Type I
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN421	Cholesteryl Ester Storage Disease
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN422	CETP Deficiency
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN423	Sarcosinemia
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN429	Citrullinemia Type II
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN430	Citrullinemia Type I
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN435	Sulfocysteinuria
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN438	Thymidine Phosphorylase Deficiency
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN439	Tyrosinemia Type III
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN440	Tyrosinemia Type II
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN441	Tyrosinemia Type I
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN444	ALA-Dehydratase-Deficient Porphyria
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN445	Tryptophan Malabsorption
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN446	Tryptophanuria
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN447	Niemann-Pick Disease
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN448	Hartnup Disease
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN451	Histidinuria
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN453	HPRT Deficiency
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN454	Pyrimidine 5'-Nucleotidase Deficiency
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN456	Farber Disease
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN459	Fanconi Syndrome
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN460	Phenylketonuria Type III
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN461	Phenylketonuria Type II
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN462	Phenylketonuria Type I
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN464	Fructose 1,6-diphosphatase Deficiency
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN465	Fructose 1,6-bisphosphate Aldolase A Deficiency
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN470	beta-Enolase Deficiency
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN471	Hawkinsinuria
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN472	Phosphoglycerate Kinase Deficiency
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN473	Phosphoglycerate Dehydrogenase Deficiency
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN474	Phosphoglycerate Mutase Deficiency
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN475	Homocarnosinosis
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN477	Homocystinuria and Methylmalonic Acidemia
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN478	Formiminoglutamic Aciduria
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN479	Myoadenylate Deaminase Deficiency
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN480	Mucolipidoses-III
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN481	Mucolipidoses-II
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN482	Mucopolysaccharidosis IH/S
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN483	Mucopolysaccharidosis IH
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN484	Mucopolysaccharidosis IIIA
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN485	Mucopolysaccharidosis IIIB
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN486	Mucopolysaccharidosis IIIC
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN487	Mucopolysaccharidosis IIID
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN488	Mucopolysaccharidosis II
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN489	Mucopolysaccharidosis IS
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN490	Mucopolysaccharidosis IVA
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN491	Mucopolysaccharidosis IVB
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN492	Mucopolysaccharidosis VII
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN493	Mucopolysaccharidosis VI
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN495	Metabolic Syndrome
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN496	Methionine Malabsorption
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN497	Methylmalonic Acidemia
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN499	Lysinuria
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN500	Lipoamide dehydrogenasee deficieny
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN501	Lipoprotein Lipase Deficiency
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN502	LCAT Deficiency
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN505	Hereditary Xanthinuria
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN506	Hereditary Coproporphyria
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN507	Hereditary Vitamin D-resistant Rickets
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN508	Hereditary Aceruloplasminemia
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN509	Familial Apolipoprotein C-II Deficiency
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN510	Familial Dysbetalipoproteinemia
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN511	Familial Defective ApoB-100
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN512	Familial Hyperalphalipoproteinemia
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN514	Familial Hypertriglyceridemia
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN518	Activation-Induced Cytidine Deaminase Deficiency
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN520	Hepatoerythropoietic porphyria
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN521	Glycogen Storage Disease 0
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN522	Glycogen Storage Disease III
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN523	Glycogen Storage Disease IV
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN524	Glycogen Storage Disease IX
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN525	Glycogen Storage Disease I
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN526	Glycogen Storage Disease VI
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN527	Glycogen Storage Disease XI
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN528	Pseudohypoaldosteronism
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN529	Acute Intermittent Porphyria
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN530	Glycogen Storage Disease II
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN531	Glycogen Storage Disease VII
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN532	Glycogen Storage Disease V
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN533	Primary Lactase Deficiency
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN534	Primary Hypoalphalipoproteinemia
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN535	Classic Cystinuria
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN536	Hyper Lp(a) lipoproteinemia
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN537	Hyperornithinemia-Hyperammonemia-Homocitrullinuria
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN538	Hypercystinuria
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN539	Hyperoxaluria Type II
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN540	Hyperoxaluria Type I
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN541	Hypervalinemia
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN542	Hyperhydroxyprolinemia
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN543	Hyperprolinemia Type II
